order_id,order_date,region,country,product_category,product_subcategory,product_id,product_name,quantity,unit_price,revenue,currency,customer_id,channel,interest_rate,loan_amount,success_rate,transaction_fee,fraud_flag
ORD102968,2025-05-22,West,India,Insurance,Health,INS-520,Insurance Health Plan 4,1,7194.22,7194.22,INR,C17839,Partner,,,,24.89,0
ORD102969,2024-08-14,North,India,Lending,Personal Loan,LEN-980,Lending Personal Loan Plan 3,4,3950.66,15802.64,INR,C85954,Web,17.94,183211.0,,38.15,0
ORD102970,2024-08-22,South,India,Wealth,Mutual Funds,WEA-514,Wealth Mutual Funds Plan 2,2,5221.12,10442.24,INR,C98164,Mobile,,,,46.52,0
ORD102971,2025-03-11,West,India,Trading,Derivatives,TRA-210,Trading Derivatives Plan 1,2,6496.11,12992.22,INR,C32730,Mobile,,,0.92,28.66,0
ORD102972,2024-07-25,Central,India,Payments,UPI,PAY-472,Payments UPI Plan 4,2,8898.98,17797.96,INR,C91276,Web,,,0.92,21.43,0
ORD102973,2024-10-23,North,India,Wealth,Robo-Advisor,WEA-851,Wealth Robo-Advisor Plan 1,1,6517.01,6517.01,INR,C93775,Mobile,,,,9.98,0
ORD102974,2024-10-09,South,India,Trading,Crypto,TRA-147,Trading Crypto Plan 3,1,6225.99,6225.99,INR,C32371,Mobile,,,0.94,22.01,0
ORD102975,2025-02-26,Central,India,Payments,Wallet,PAY-475,Payments Wallet Plan 1,2,4451.57,8903.14,INR,C46478,Web,,,0.91,47.98,0
ORD102976,2024-11-06,North,India,Trading,Equities,TRA-354,Trading Equities Plan 1,2,3663.41,7326.82,INR,C86007,Mobile,,,0.91,46.11,0
ORD102977,2024-02-12,North,India,Insurance,Life,INS-264,Insurance Life Plan 3,1,344.41,344.41,INR,C47510,Web,,,,6.57,0
ORD102978,2024-12-08,South,India,Payments,UPI,PAY-670,Payments UPI Plan 1,2,3178.9,6357.8,INR,C65983,Web,,,0.97,24.31,0
ORD102979,2025-07-17,East,India,Wealth,Mutual Funds,WEA-727,Wealth Mutual Funds Plan 4,3,6158.3,18474.9,INR,C90544,Mobile,,,,9.68,0
ORD102980,2024-11-22,North,India,Payments,Gateway,PAY-212,Payments Gateway Plan 3,4,2723.91,10895.64,INR,C88351,Partner,,,0.97,38.89,0
ORD102981,2025-10-01,South,India,Payments,Gateway,PAY-920,Payments Gateway Plan 2,3,273.54,820.6200000000001,INR,C33196,Web,,,0.95,45.03,0
ORD102982,2025-06-22,South,India,Trading,Equities,TRA-284,Trading Equities Plan 2,1,5420.55,5420.55,INR,C21093,Mobile,,,0.9,42.8,0
ORD102983,2025-08-27,North,India,Trading,Crypto,TRA-992,Trading Crypto Plan 2,1,2840.71,2840.71,INR,C82418,Mobile,,,0.91,31.87,0
ORD102984,2025-05-06,West,India,Payments,UPI,PAY-189,Payments UPI Plan 3,3,8915.62,26746.86,INR,C48514,Mobile,,,0.92,27.67,0
ORD102985,2025-01-19,North,India,Trading,Derivatives,TRA-136,Trading Derivatives Plan 3,2,5575.14,11150.28,INR,C92187,Mobile,,,0.95,31.61,0
ORD102986,2024-01-01,Central,India,Payments,UPI,PAY-233,Payments UPI Plan 1,4,2405.79,9623.16,INR,C16968,Partner,,,0.98,30.04,0
ORD102987,2025-09-05,Central,India,Lending,SME Loan,LEN-392,Lending SME Loan Plan 1,3,8373.74,25121.22,INR,C87006,Mobile,16.02,513110.0,,12.85,0
ORD102988,2024-12-05,Central,India,Payments,Gateway,PAY-214,Payments Gateway Plan 3,2,2235.93,4471.86,INR,C51303,Mobile,,,0.91,29.42,0
ORD102989,2025-03-16,West,India,Lending,Mortgage,LEN-770,Lending Mortgage Plan 2,1,5751.48,5751.48,INR,C65153,Mobile,15.25,903385.0,,23.39,0
ORD102990,2025-09-23,East,India,Trading,Derivatives,TRA-180,Trading Derivatives Plan 1,2,7257.73,14515.46,INR,C82496,Mobile,,,1.0,25.67,0
ORD102991,2024-01-26,Central,India,Trading,Equities,TRA-451,Trading Equities Plan 2,1,3522.64,3522.64,INR,C76076,Mobile,,,0.94,13.03,0
ORD102992,2024-07-11,Central,India,Payments,UPI,PAY-113,Payments UPI Plan 2,1,882.97,882.97,INR,C37003,Mobile,,,0.9,14.48,0
ORD102993,2024-11-16,South,India,Payments,Card,PAY-465,Payments Card Plan 2,2,7163.75,14327.5,INR,C47111,Mobile,,,0.93,29.31,0
ORD102994,2024-07-10,Central,India,Payments,UPI,PAY-989,Payments UPI Plan 4,1,1991.76,1991.76,INR,C94872,Web,,,0.94,17.93,0
ORD102995,2025-07-10,Central,India,Lending,Personal Loan,LEN-727,Lending Personal Loan Plan 1,3,3491.81,10475.43,INR,C29259,Mobile,11.43,451219.0,,30.23,0
ORD102996,2025-08-11,West,India,Trading,Derivatives,TRA-487,Trading Derivatives Plan 1,3,8491.82,25475.46,INR,C40232,Web,,,0.99,34.36,0
ORD102997,2024-05-30,North,India,Insurance,Health,INS-197,Insurance Health Plan 2,4,7489.65,29958.6,INR,C50900,Mobile,,,,27.49,0
ORD102998,2024-07-07,Central,India,Trading,Equities,TRA-117,Trading Equities Plan 3,2,1570.02,3140.04,INR,C61985,Web,,,0.96,39.33,0
ORD102999,2024-05-09,West,India,Wealth,ETF,WEA-505,Wealth ETF Plan 2,1,3471.85,3471.85,INR,C64698,Web,,,,5.38,0
ORD103000,2024-09-12,West,India,Insurance,Auto,INS-680,Insurance Auto Plan 4,1,9775.6,9775.6,INR,C93913,Mobile,,,,37.62,0
ORD103001,2025-06-15,North,India,Lending,Personal Loan,LEN-162,Lending Personal Loan Plan 4,1,8060.32,8060.32,INR,C36628,Web,10.08,181015.0,,45.86,0
ORD103002,2025-06-04,South,India,Lending,SME Loan,LEN-437,Lending SME Loan Plan 2,3,6916.53,20749.59,INR,C43006,Mobile,12.76,549913.0,,47.47,0
ORD103003,2024-07-25,North,India,Wealth,Robo-Advisor,WEA-383,Wealth Robo-Advisor Plan 3,1,7381.48,7381.48,INR,C24517,Mobile,,,,26.97,0
ORD103004,2024-12-23,Central,India,Trading,Derivatives,TRA-910,Trading Derivatives Plan 1,1,3354.95,3354.95,INR,C84536,Mobile,,,0.97,6.92,0
ORD103005,2025-02-06,Central,India,Insurance,Life,INS-487,Insurance Life Plan 4,3,5643.42,16930.260000000002,INR,C82060,Web,,,,8.5,0
ORD103006,2024-01-18,South,India,Insurance,Health,INS-445,Insurance Health Plan 1,2,1223.07,2446.14,INR,C50897,Mobile,,,,21.26,0
ORD103007,2025-08-19,West,India,Payments,UPI,PAY-643,Payments UPI Plan 2,2,9240.47,18480.94,INR,C16647,Web,,,0.94,20.68,0
ORD103008,2024-05-14,North,India,Insurance,Life,INS-905,Insurance Life Plan 3,1,9004.24,9004.24,INR,C77617,Mobile,,,,6.04,0
ORD103009,2024-06-18,South,India,Lending,SME Loan,LEN-349,Lending SME Loan Plan 3,5,9721.09,48605.45,INR,C90775,Mobile,14.58,908869.0,,7.23,0
ORD103010,2025-05-11,Central,India,Lending,Personal Loan,LEN-899,Lending Personal Loan Plan 3,2,7714.04,15428.08,INR,C25641,Mobile,12.84,709236.0,,31.05,0
ORD103011,2024-12-23,North,India,Payments,Gateway,PAY-155,Payments Gateway Plan 4,3,3873.14,11619.42,INR,C70172,Mobile,,,0.95,35.48,0
ORD103012,2024-12-10,South,India,Wealth,ETF,WEA-438,Wealth ETF Plan 2,1,4495.73,4495.73,INR,C20466,Web,,,,33.53,0
ORD103013,2025-07-26,South,India,Payments,Card,PAY-357,Payments Card Plan 1,2,1279.14,2558.28,INR,C75567,Web,,,0.92,11.22,0
ORD103014,2024-10-14,East,India,Trading,Crypto,TRA-958,Trading Crypto Plan 1,2,5586.25,11172.5,INR,C57105,Mobile,,,0.9,43.93,0
ORD103015,2025-02-23,West,India,Insurance,Life,INS-876,Insurance Life Plan 3,2,3315.24,6630.48,INR,C64645,Mobile,,,,24.79,0
ORD103016,2024-08-01,North,India,Insurance,Auto,INS-295,Insurance Auto Plan 4,2,965.18,1930.36,INR,C73235,Mobile,,,,21.31,0
ORD103017,2024-03-06,Central,India,Trading,Crypto,TRA-995,Trading Crypto Plan 3,3,3789.13,11367.39,INR,C41076,Web,,,0.92,46.73,0
ORD103018,2025-06-17,West,India,Lending,SME Loan,LEN-417,Lending SME Loan Plan 1,2,1104.49,2208.98,INR,C12961,Partner,15.5,977838.0,,10.33,0
ORD103019,2024-08-19,North,India,Lending,SME Loan,LEN-593,Lending SME Loan Plan 2,3,9758.63,29275.89,INR,C32500,Partner,11.2,845314.0,,28.38,0
ORD103020,2024-03-26,East,India,Lending,Mortgage,LEN-384,Lending Mortgage Plan 3,1,9361.67,9361.67,INR,C47633,Mobile,16.65,95272.0,,14.78,0
ORD103021,2024-03-26,East,India,Lending,SME Loan,LEN-251,Lending SME Loan Plan 1,2,5707.62,11415.24,INR,C18670,Mobile,13.05,674666.0,,16.06,0
ORD103022,2024-06-24,West,India,Payments,Gateway,PAY-386,Payments Gateway Plan 3,4,3745.51,14982.04,INR,C48824,Mobile,,,0.96,21.08,0
ORD103023,2025-01-17,East,India,Payments,Gateway,PAY-128,Payments Gateway Plan 3,4,1346.48,5385.92,INR,C95321,Mobile,,,0.99,5.76,0
ORD103024,2025-01-22,East,India,Wealth,Robo-Advisor,WEA-281,Wealth Robo-Advisor Plan 1,2,5254.47,10508.94,INR,C10743,Web,,,,47.89,0
ORD103025,2025-08-16,Central,India,Payments,Card,PAY-254,Payments Card Plan 2,1,9955.57,9955.57,INR,C27889,Mobile,,,0.98,24.23,0
ORD103026,2024-02-24,North,India,Lending,SME Loan,LEN-454,Lending SME Loan Plan 3,2,2726.32,5452.64,INR,C93746,Web,14.47,286923.0,,21.26,0
ORD103027,2025-09-17,North,India,Trading,Derivatives,TRA-256,Trading Derivatives Plan 4,2,5321.73,10643.46,INR,C19443,Mobile,,,1.0,31.65,0
ORD103028,2025-06-21,West,India,Trading,Derivatives,TRA-928,Trading Derivatives Plan 1,2,623.36,1246.72,INR,C27025,Web,,,0.92,5.1,0
ORD103029,2024-07-05,South,India,Lending,Personal Loan,LEN-201,Lending Personal Loan Plan 2,1,8169.16,8169.16,INR,C63257,Mobile,15.39,318938.0,,22.62,0
ORD103030,2025-03-31,East,India,Insurance,Life,INS-719,Insurance Life Plan 4,2,8082.2,16164.4,INR,C93693,Mobile,,,,11.89,0
ORD103031,2025-05-01,West,India,Wealth,ETF,WEA-926,Wealth ETF Plan 2,3,6109.58,18328.739999999998,INR,C11702,Partner,,,,21.22,0
ORD103032,2024-04-16,East,India,Payments,Gateway,PAY-653,Payments Gateway Plan 2,2,4707.6,9415.2,INR,C59033,Mobile,,,0.9,29.96,0
ORD103033,2024-02-28,Central,India,Payments,Card,PAY-104,Payments Card Plan 4,3,7766.75,23300.25,INR,C17993,Web,,,0.98,13.92,0
ORD103034,2025-01-24,Central,India,Lending,Mortgage,LEN-606,Lending Mortgage Plan 2,4,1619.55,6478.2,INR,C45311,Web,12.98,264957.0,,33.71,0
ORD103035,2025-08-12,West,India,Insurance,Life,INS-380,Insurance Life Plan 3,4,5584.28,22337.12,INR,C11707,Web,,,,40.51,0
ORD103036,2025-08-18,North,India,Lending,SME Loan,LEN-858,Lending SME Loan Plan 1,2,5841.18,11682.36,INR,C48171,Mobile,9.2,73802.0,,48.41,0
ORD103037,2025-04-04,Central,India,Payments,Card,PAY-639,Payments Card Plan 3,2,5643.28,11286.56,INR,C42065,Mobile,,,0.9,5.84,0
ORD103038,2025-09-15,North,India,Wealth,Mutual Funds,WEA-954,Wealth Mutual Funds Plan 2,3,9623.19,28869.57,INR,C50392,Partner,,,,6.79,0
ORD103039,2025-02-20,South,India,Lending,SME Loan,LEN-195,Lending SME Loan Plan 1,1,8311.6,8311.6,INR,C73741,Mobile,17.16,541998.0,,15.52,0
ORD103040,2025-02-14,East,India,Payments,Gateway,PAY-239,Payments Gateway Plan 4,2,3041.9,6083.8,INR,C84396,Web,,,0.93,14.77,0
ORD103041,2024-09-28,Central,India,Trading,Crypto,TRA-622,Trading Crypto Plan 3,2,7070.45,14140.9,INR,C79452,Mobile,,,0.96,22.29,0
ORD103042,2025-06-23,Central,India,Insurance,Auto,INS-596,Insurance Auto Plan 1,1,2735.08,2735.08,INR,C32642,Mobile,,,,15.17,0
ORD103043,2025-08-24,South,India,Payments,UPI,PAY-489,Payments UPI Plan 4,2,1982.32,3964.64,INR,C41096,Mobile,,,0.93,32.75,0
ORD103044,2024-06-18,East,India,Insurance,Auto,INS-924,Insurance Auto Plan 1,4,7350.06,29400.24,INR,C65173,Mobile,,,,8.08,0
ORD103045,2024-07-10,South,India,Payments,Wallet,PAY-817,Payments Wallet Plan 2,1,6856.83,6856.83,INR,C13612,Mobile,,,0.96,13.63,0
ORD103046,2024-06-27,East,India,Payments,Wallet,PAY-313,Payments Wallet Plan 1,2,2810.69,5621.38,INR,C20657,Mobile,,,0.91,6.67,0
ORD103047,2024-05-27,South,India,Insurance,Life,INS-216,Insurance Life Plan 1,2,1554.09,3108.18,INR,C27202,Mobile,,,,9.79,0
ORD103048,2024-07-11,East,India,Lending,Mortgage,LEN-157,Lending Mortgage Plan 3,1,2209.83,2209.83,INR,C30724,Mobile,11.29,352555.0,,36.61,0
ORD103049,2024-02-03,Central,India,Payments,UPI,PAY-447,Payments UPI Plan 3,2,3286.72,6573.44,INR,C93835,Mobile,,,0.97,46.85,0
ORD103050,2024-04-02,Central,India,Lending,SME Loan,LEN-395,Lending SME Loan Plan 1,1,8912.6,8912.6,INR,C56209,Mobile,16.33,111242.0,,23.77,0
ORD103051,2024-07-22,Central,India,Wealth,Mutual Funds,WEA-842,Wealth Mutual Funds Plan 3,1,1765.47,1765.47,INR,C30577,Mobile,,,,19.84,0
ORD103052,2024-10-26,East,India,Wealth,Robo-Advisor,WEA-357,Wealth Robo-Advisor Plan 2,1,3939.06,3939.06,INR,C39671,Partner,,,,48.03,0
ORD103053,2024-08-23,West,India,Insurance,Life,INS-747,Insurance Life Plan 3,1,5540.83,5540.83,INR,C75311,Web,,,,35.5,0
ORD103054,2024-06-10,East,India,Payments,Card,PAY-780,Payments Card Plan 1,1,8757.4,8757.4,INR,C10329,Mobile,,,0.93,42.37,0
ORD103055,2024-09-11,North,India,Insurance,Auto,INS-657,Insurance Auto Plan 2,1,7926.68,7926.68,INR,C63865,Partner,,,,47.56,0
ORD103056,2024-02-27,North,India,Payments,Card,PAY-629,Payments Card Plan 2,2,3987.81,7975.62,INR,C63750,Mobile,,,0.94,46.26,0
ORD103057,2024-06-25,Central,India,Payments,UPI,PAY-584,Payments UPI Plan 2,1,2027.25,2027.25,INR,C48211,Mobile,,,0.94,33.1,0
ORD103058,2025-05-02,South,India,Payments,Wallet,PAY-981,Payments Wallet Plan 4,1,7322.96,7322.96,INR,C70796,Mobile,,,0.94,13.19,0
ORD103059,2024-09-05,West,India,Insurance,Life,INS-931,Insurance Life Plan 1,2,6062.54,12125.08,INR,C94701,Mobile,,,,12.79,0
ORD103060,2025-06-18,East,India,Payments,Gateway,PAY-951,Payments Gateway Plan 1,1,9595.35,9595.35,INR,C65020,Web,,,0.94,18.66,0
ORD103061,2024-08-27,West,India,Payments,Gateway,PAY-711,Payments Gateway Plan 4,3,5133.34,15400.02,INR,C91861,Web,,,0.97,18.02,0
ORD103062,2024-10-10,West,India,Lending,SME Loan,LEN-331,Lending SME Loan Plan 2,2,7645.26,15290.52,INR,C18234,Mobile,17.93,50071.0,,41.07,0
ORD103063,2024-10-30,North,India,Wealth,ETF,WEA-198,Wealth ETF Plan 3,3,547.5,1642.5,INR,C32727,Mobile,,,,42.96,0
ORD103064,2024-11-04,West,India,Lending,Mortgage,LEN-157,Lending Mortgage Plan 1,1,7475.8,7475.8,INR,C65954,Mobile,16.07,301107.0,,13.2,0
ORD103065,2024-03-01,East,India,Payments,Wallet,PAY-465,Payments Wallet Plan 1,2,2988.33,5976.66,INR,C15455,Mobile,,,0.94,30.49,0
ORD103066,2025-02-23,East,India,Payments,UPI,PAY-261,Payments UPI Plan 3,2,7309.02,14618.04,INR,C44907,Web,,,0.97,5.85,0
ORD103067,2024-05-20,Central,India,Trading,Derivatives,TRA-504,Trading Derivatives Plan 4,3,9277.57,27832.71,INR,C88761,Mobile,,,0.99,49.02,0
ORD103068,2024-04-10,Central,India,Lending,SME Loan,LEN-333,Lending SME Loan Plan 1,2,527.78,1055.56,INR,C51921,Mobile,17.16,241181.0,,16.22,0
ORD103069,2025-06-01,West,India,Wealth,ETF,WEA-828,Wealth ETF Plan 2,2,7101.76,14203.52,INR,C84223,Mobile,,,,45.12,0
ORD103070,2024-12-20,West,India,Lending,SME Loan,LEN-867,Lending SME Loan Plan 2,2,2086.56,4173.12,INR,C54592,Mobile,17.39,848025.0,,11.77,0
ORD103071,2025-03-05,South,India,Wealth,Robo-Advisor,WEA-121,Wealth Robo-Advisor Plan 1,1,8520.76,8520.76,INR,C68218,Mobile,,,,45.68,0
ORD103072,2024-07-14,Central,India,Lending,Personal Loan,LEN-192,Lending Personal Loan Plan 1,1,8185.12,8185.12,INR,C49358,Mobile,17.46,913350.0,,32.32,0
ORD103073,2024-03-06,South,India,Wealth,Mutual Funds,WEA-868,Wealth Mutual Funds Plan 3,2,5764.89,11529.78,INR,C35416,Partner,,,,48.87,0
ORD103074,2025-01-30,South,India,Insurance,Auto,INS-302,Insurance Auto Plan 1,2,9809.43,19618.86,INR,C91210,Web,,,,10.06,0
ORD103075,2024-09-29,South,India,Payments,Card,PAY-209,Payments Card Plan 4,3,4041.28,12123.84,INR,C80531,Web,,,0.96,7.8,0
ORD103076,2025-02-20,West,India,Payments,UPI,PAY-489,Payments UPI Plan 2,2,2046.43,4092.86,INR,C58809,Mobile,,,0.91,37.83,0
ORD103077,2025-08-05,South,India,Wealth,Mutual Funds,WEA-546,Wealth Mutual Funds Plan 2,1,5117.35,5117.35,INR,C88160,Partner,,,,25.75,0
ORD103078,2024-08-11,East,India,Payments,Wallet,PAY-979,Payments Wallet Plan 1,1,2436.34,2436.34,INR,C28610,Mobile,,,0.91,30.35,0
ORD103079,2024-05-19,East,India,Trading,Equities,TRA-502,Trading Equities Plan 2,1,9966.23,9966.23,INR,C42611,Mobile,,,0.97,36.9,0
ORD103080,2024-12-06,South,India,Lending,Mortgage,LEN-240,Lending Mortgage Plan 1,1,3085.19,3085.19,INR,C77432,Mobile,15.29,77450.0,,18.34,0
ORD103081,2024-10-12,West,India,Wealth,Mutual Funds,WEA-294,Wealth Mutual Funds Plan 2,2,5970.27,11940.54,INR,C44125,Web,,,,14.26,0
ORD103082,2024-11-17,North,India,Payments,Gateway,PAY-145,Payments Gateway Plan 3,3,8060.63,24181.89,INR,C95620,Mobile,,,0.91,23.42,0
ORD103083,2025-02-04,South,India,Payments,Gateway,PAY-710,Payments Gateway Plan 3,2,9756.38,19512.76,INR,C99083,Mobile,,,0.98,46.7,0
ORD103084,2024-02-25,North,India,Lending,Mortgage,LEN-112,Lending Mortgage Plan 1,1,6496.61,6496.61,INR,C61417,Mobile,17.76,656366.0,,27.32,0
ORD103085,2024-07-11,Central,India,Wealth,Mutual Funds,WEA-960,Wealth Mutual Funds Plan 1,1,8217.23,8217.23,INR,C58951,Mobile,,,,43.75,0
ORD103086,2024-11-12,North,India,Lending,Personal Loan,LEN-152,Lending Personal Loan Plan 3,1,711.38,711.38,INR,C68723,Web,13.1,851935.0,,26.11,0
ORD103087,2025-08-22,West,India,Trading,Crypto,TRA-990,Trading Crypto Plan 3,1,1603.88,1603.88,INR,C12925,Mobile,,,0.92,42.45,0
ORD103088,2025-08-16,South,India,Lending,Mortgage,LEN-227,Lending Mortgage Plan 1,4,3702.09,14808.36,INR,C54906,Web,14.57,476505.0,,11.25,0
ORD103089,2024-10-31,South,India,Lending,SME Loan,LEN-843,Lending SME Loan Plan 4,2,5190.44,10380.88,INR,C60460,Mobile,14.02,382110.0,,25.37,1
ORD103090,2024-03-31,Central,India,Payments,Gateway,PAY-446,Payments Gateway Plan 3,3,5503.78,16511.34,INR,C72468,Mobile,,,0.91,25.59,0
ORD103091,2024-02-12,North,India,Payments,Wallet,PAY-903,Payments Wallet Plan 1,1,2058.27,2058.27,INR,C74091,Web,,,0.92,36.61,0
ORD103092,2025-09-26,East,India,Trading,Crypto,TRA-856,Trading Crypto Plan 1,1,8906.78,8906.78,INR,C40646,Mobile,,,0.94,33.27,0
ORD103093,2024-01-08,Central,India,Payments,Card,PAY-406,Payments Card Plan 2,2,4932.85,9865.7,INR,C42917,Mobile,,,0.91,34.83,0
ORD103094,2024-01-15,East,India,Payments,Card,PAY-284,Payments Card Plan 3,3,8180.44,24541.32,INR,C15696,Mobile,,,0.98,31.9,0
ORD103095,2024-09-22,South,India,Lending,SME Loan,LEN-611,Lending SME Loan Plan 2,2,4243.59,8487.18,INR,C59664,Mobile,12.08,174434.0,,12.89,0
ORD103096,2024-03-03,East,India,Payments,Wallet,PAY-206,Payments Wallet Plan 1,4,572.65,2290.6,INR,C89139,Web,,,0.97,43.21,0
ORD103097,2025-06-28,Central,India,Trading,Crypto,TRA-463,Trading Crypto Plan 4,1,4665.04,4665.04,INR,C49967,Web,,,1.0,37.45,0
ORD103098,2024-10-23,Central,India,Payments,Gateway,PAY-190,Payments Gateway Plan 4,2,4768.53,9537.06,INR,C50907,Web,,,0.95,37.22,0
ORD103099,2024-12-26,West,India,Wealth,Robo-Advisor,WEA-852,Wealth Robo-Advisor Plan 3,1,8552.19,8552.19,INR,C37355,Mobile,,,,21.51,0
ORD103100,2025-07-16,South,India,Lending,Mortgage,LEN-183,Lending Mortgage Plan 4,2,7733.55,15467.1,INR,C67450,Mobile,15.52,156371.0,,41.85,0
ORD103101,2025-06-18,East,India,Payments,Gateway,PAY-502,Payments Gateway Plan 4,1,2009.4,2009.4,INR,C63525,Mobile,,,0.92,43.61,0
ORD103102,2025-01-31,East,India,Wealth,Robo-Advisor,WEA-152,Wealth Robo-Advisor Plan 1,2,1040.52,2081.04,INR,C46881,Mobile,,,,43.35,0
ORD103103,2025-04-10,West,India,Wealth,Mutual Funds,WEA-559,Wealth Mutual Funds Plan 4,3,6860.43,20581.29,INR,C58686,Web,,,,8.64,0
ORD103104,2024-01-16,East,India,Wealth,ETF,WEA-823,Wealth ETF Plan 4,2,6958.11,13916.22,INR,C15919,Mobile,,,,17.99,0
ORD103105,2024-01-24,South,India,Trading,Equities,TRA-709,Trading Equities Plan 2,1,1591.29,1591.29,INR,C26919,Mobile,,,0.97,49.52,0
ORD103106,2024-12-26,South,India,Trading,Derivatives,TRA-266,Trading Derivatives Plan 1,2,3545.81,7091.62,INR,C26659,Partner,,,0.94,26.68,0
ORD103107,2024-02-27,Central,India,Trading,Crypto,TRA-755,Trading Crypto Plan 4,2,7932.16,15864.32,INR,C79846,Web,,,0.93,18.35,0
ORD103108,2024-08-20,North,India,Payments,UPI,PAY-677,Payments UPI Plan 4,1,8052.51,8052.51,INR,C57305,Mobile,,,0.96,14.68,0
ORD103109,2025-08-19,West,India,Wealth,ETF,WEA-402,Wealth ETF Plan 2,2,2292.26,4584.52,INR,C26881,Mobile,,,,13.13,0
ORD103110,2024-12-07,East,India,Wealth,Mutual Funds,WEA-837,Wealth Mutual Funds Plan 3,1,2006.45,2006.45,INR,C15235,Mobile,,,,46.22,0
ORD103111,2025-01-14,North,India,Payments,Gateway,PAY-510,Payments Gateway Plan 4,3,8093.48,24280.44,INR,C32856,Mobile,,,0.9,16.11,0
ORD103112,2024-07-20,Central,India,Trading,Equities,TRA-311,Trading Equities Plan 3,1,409.36,409.36,INR,C45301,Mobile,,,1.0,49.63,0
ORD103113,2024-06-04,North,India,Wealth,ETF,WEA-266,Wealth ETF Plan 3,1,4648.56,4648.56,INR,C33453,Mobile,,,,17.49,0
ORD103114,2024-12-01,East,India,Lending,Mortgage,LEN-589,Lending Mortgage Plan 1,1,631.86,631.86,INR,C32368,Mobile,15.94,413957.0,,45.57,0
ORD103115,2024-12-23,East,India,Payments,Gateway,PAY-706,Payments Gateway Plan 2,2,5647.2,11294.4,INR,C46968,Web,,,0.98,32.2,0
ORD103116,2025-05-22,West,India,Trading,Equities,TRA-161,Trading Equities Plan 4,3,5579.73,16739.19,INR,C16574,Web,,,0.92,18.53,0
ORD103117,2025-05-29,Central,India,Lending,SME Loan,LEN-458,Lending SME Loan Plan 4,2,6342.54,12685.08,INR,C47972,Partner,13.0,574706.0,,46.58,0
ORD103118,2025-07-09,East,India,Insurance,Health,INS-426,Insurance Health Plan 4,1,4592.5,4592.5,INR,C70971,Web,,,,23.86,0
ORD103119,2025-04-03,North,India,Trading,Crypto,TRA-544,Trading Crypto Plan 1,3,7118.08,21354.239999999998,INR,C19433,Mobile,,,0.96,21.59,0
ORD103120,2024-10-02,West,India,Lending,Mortgage,LEN-689,Lending Mortgage Plan 4,2,6896.05,13792.1,INR,C83205,Partner,8.98,296279.0,,33.01,1
ORD103121,2024-04-01,North,India,Payments,Wallet,PAY-267,Payments Wallet Plan 3,1,5286.83,5286.83,INR,C44198,Mobile,,,0.95,32.28,0
ORD103122,2025-03-17,Central,India,Payments,Gateway,PAY-927,Payments Gateway Plan 2,3,9552.21,28656.629999999997,INR,C81998,Mobile,,,0.98,13.52,0
ORD103123,2025-05-12,Central,India,Lending,Mortgage,LEN-114,Lending Mortgage Plan 1,3,7343.14,22029.420000000002,INR,C51739,Mobile,14.08,840100.0,,7.69,0
ORD103124,2025-07-30,Central,India,Lending,Mortgage,LEN-168,Lending Mortgage Plan 2,1,4425.11,4425.11,INR,C59711,Mobile,15.77,759541.0,,8.76,0
ORD103125,2025-04-09,East,India,Payments,UPI,PAY-936,Payments UPI Plan 4,1,546.1,546.1,INR,C44359,Web,,,0.93,19.57,0
ORD103126,2025-08-09,West,India,Insurance,Health,INS-320,Insurance Health Plan 1,2,266.6,533.2,INR,C63079,Mobile,,,,42.29,0
ORD103127,2024-11-11,Central,India,Lending,Personal Loan,LEN-919,Lending Personal Loan Plan 4,3,7422.67,22268.010000000002,INR,C40624,Web,13.29,971075.0,,5.6,0
ORD103128,2025-01-27,East,India,Wealth,Mutual Funds,WEA-370,Wealth Mutual Funds Plan 2,3,3456.3,10368.900000000001,INR,C25908,Web,,,,46.11,0
ORD103129,2024-08-27,East,India,Payments,Gateway,PAY-439,Payments Gateway Plan 3,2,9417.5,18835.0,INR,C61315,Partner,,,0.91,5.31,0
ORD103130,2024-02-10,West,India,Lending,Personal Loan,LEN-838,Lending Personal Loan Plan 4,2,5369.19,10738.38,INR,C25115,Web,13.68,563972.0,,45.89,0
ORD103131,2024-05-13,West,India,Lending,SME Loan,LEN-850,Lending SME Loan Plan 4,2,7765.72,15531.44,INR,C41034,Mobile,8.45,255453.0,,41.51,0
ORD103132,2024-12-19,South,India,Lending,SME Loan,LEN-696,Lending SME Loan Plan 4,1,6378.81,6378.81,INR,C83993,Mobile,10.71,121721.0,,38.14,0
ORD103133,2025-05-11,Central,India,Lending,Mortgage,LEN-624,Lending Mortgage Plan 1,2,2326.83,4653.66,INR,C83134,Mobile,10.64,213410.0,,23.06,0
ORD103134,2025-07-23,West,India,Insurance,Auto,INS-277,Insurance Auto Plan 4,1,6888.05,6888.05,INR,C57792,Partner,,,,6.36,0
ORD103135,2024-10-09,East,India,Lending,Personal Loan,LEN-662,Lending Personal Loan Plan 2,2,1233.42,2466.84,INR,C29679,Mobile,11.54,932894.0,,9.36,0
ORD103136,2025-02-22,East,India,Lending,SME Loan,LEN-534,Lending SME Loan Plan 2,2,9943.2,19886.4,INR,C21805,Mobile,13.16,755003.0,,42.31,0
ORD103137,2025-06-14,Central,India,Lending,Personal Loan,LEN-783,Lending Personal Loan Plan 2,1,4386.64,4386.64,INR,C66986,Web,17.35,160621.0,,32.54,0
